id,question,subcategory,expected_route,actual_route,status_code,latency_ms,answer,answer_present,fallback,source_count,expected_source_found,expected_page_found,reference_token_recall,citation_count,citation_link_precision,groundedness_score,groundedness_pass,claim_support_rate,supported_statement_count,statement_count,timeout_stage,operational_success,route_correct,error
pdf-rag-085,"What coverage or rule is described for ""S5 In the event of the death of the policyholder"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,15776.072,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,True,0.1590909090909091,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-086,"How does household contents private liability sti address ""insured lo cation location is out-and-about underinsurance Destruction, damage or""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,1445.808,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.06666666666666667,0,,,,0.0,0,1,,True,True,
pdf-rag-087,"What does household contents private liability sti say concerning ""CHF 10ʼ000 ■ A2 Follow-up costs and loss prevention costs""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,62227.641,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.14285714285714285,1,1.0,0.911508,True,1.0,1,1,,True,True,
pdf-rag-088,"According to household contents private liability sti, what does it state about ""Additional premium resulting from loss of bonus of the holder""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,12160.503,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.11764705882352941,1,1.0,0.915079,True,1.0,1,1,,True,True,
pdf-rag-089,"What coverage or rule is described for ""To the extent to which damage is covered under previously"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,14350.529,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,True,0.2,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-090,"How does household contents private liability sti address ""Natural forces Theft Liquids and gas Household contents all risks""?",household-contents-private-liability-sti,retrieval_only,,503,1057.284,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-091,"What does household contents private liability sti say concerning ""The insured warranty benefits (repair/replacement) are valid within Switzerland and""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,14753.167,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.14285714285714285,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-092,"According to household contents private liability sti, what does it state about ""Sum insured as per the policy Deductible as per the""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,16970.648,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.09090909090909091,1,1.0,0.909722,True,1.0,1,1,,True,True,
pdf-rag-093,"What coverage or rule is described for ""Multi-person household: The insurance covers the policyholder and all persons"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,20590.404,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.16666666666666666,1,1.0,0.808704,True,1.0,1,1,,True,True,
pdf-rag-094,"How does household contents private liability sti address ""This exclusion does not apply to facilities used for the""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,907.08,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.0625,0,,,,0.0,0,1,,True,True,
pdf-rag-095,"What does household contents private liability sti say concerning ""Natural forces Theft Liquids and gas Household contents all risks""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,37954.804,"Household water cover includes leakage of liquids and gas from pipelines, connected installations or apparatus [household-contents-private-liability-sti.pdf, page 3].
The water peril concerns destruction, damage or loss of insured household contents [household-contents-private-liability-sti.pdf, page 3].

Evidence-based answer:",True,False,8,True,False,0.34782608695652173,2,1.0,0.963623,True,1.0,2,2,,True,True,
pdf-rag-096,"According to household contents private liability sti, what does it state about ""Not insured objects I20 e-bikes whose electrical assistance has been""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,21302.33,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.11538461538461539,1,1.0,0.912847,True,1.0,1,1,,True,True,
pdf-rag-097,"What coverage or rule is described for ""■ ■ ■ A33.4 Owners of holiday homes, apartments for"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,18813.189,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.08333333333333333,1,1.0,0.805694,True,1.0,1,1,,True,True,
pdf-rag-098,"How does household contents private liability sti address ""Bodily injury Third-party liability claims for damages brought against insured""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,11949.373,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.08,0,,,,0.0,0,1,,True,True,
pdf-rag-099,"What does household contents private liability sti say concerning ""Other household contents The term “other household contents” includes all""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,12621.293,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.16666666666666666,1,1.0,0.911508,True,1.0,1,1,,True,True,
pdf-rag-100,"According to household contents private liability sti, what does it state about ""Insured items are thus valued on the basis of their""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,13641.166,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.17647058823529413,1,1.0,0.911508,True,1.0,1,1,,True,True,
pdf-rag-101,"What coverage or rule is described for ""This does not apply to mere interior remodelling that does"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,15930.866,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,True,0.045454545454545456,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-102,"How does household contents private liability sti address ""Burglary also includes: ■ Theft by opening the doors with""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,1435.5,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.06451612903225806,0,,,,0.0,0,1,,True,True,
pdf-rag-103,"What does household contents private liability sti say concerning ""■ ■ ■ A33.22 Person responsible for business keys or""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,21315.28,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.0,1,1.0,0.913889,True,1.0,1,1,,True,True,
pdf-rag-104,"According to household contents private liability sti, what does it state about ""Lost Bonus To calculate the lost bonus, the number of""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,17942.485,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.08333333333333333,1,1.0,0.907222,True,1.0,1,1,,True,True,
pdf-rag-105,"What coverage or rule is described for ""For horses that are not yet in their 4th month"" in household contents private liability sti?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,18011.069,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.037037037037037035,1,1.0,0.808016,True,1.0,1,1,,True,True,
pdf-rag-106,"How does household contents private liability sti address ""Collision-related Damage resulting from sudden, violent external forces, particularly damage""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,1347.242,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.05555555555555555,0,,,,0.0,0,1,,True,True,
pdf-rag-107,"What does household contents private liability sti say concerning ""Although there may be various reasons for the non-availability, the""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,16877.921,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.1,1,1.0,0.909722,True,1.0,1,1,,True,True,
pdf-rag-108,"According to household contents private liability sti, what does it state about ""Guests’ property The following are not considered guest’s property: Cash""?",household-contents-private-liability-sti,retrieval_only,retrieval_only,200,17279.748,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,True,False,0.15789473684210525,1,1.0,0.911508,True,1.0,1,1,,True,True,
pdf-rag-109,"What coverage or rule is described for ""Switzerland and the Principality of Liechtenstein Countries of the European"" in legal protection sti?",legal-protection-sti,retrieval_only,retrieval_only,200,40632.983,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.029411764705882353,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-110,"How does legal protection sti address ""In accordance with the policy The insurance does not cover""?",legal-protection-sti,retrieval_only,retrieval_only,200,1494.68,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.10714285714285714,0,,,,0.0,0,1,,True,True,
pdf-rag-111,"What does legal protection sti say concerning ""The insurance also covers: Under-age children who do not live""?",legal-protection-sti,retrieval_only,retrieval_only,200,39090.093,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.07407407407407407,0,,0.22375,False,0.0,0,1,,True,True,
pdf-rag-112,"According to legal protection sti, what does it state about ""This benefit is paid in the form of an advance""?",legal-protection-sti,retrieval_only,,504,74190.472,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-113,"What coverage or rule is described for ""Insured vehicles The following vehicles and trailers are insured under"" in legal protection sti?",legal-protection-sti,retrieval_only,retrieval_only,200,42609.652,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.06818181818181818,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-114,"How does legal protection sti address ""Personal legal protection Traffic legal protection Unless listed separately in""?",legal-protection-sti,retrieval_only,retrieval_only,200,1451.307,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.10344827586206896,0,,,,0.0,0,1,,True,True,
pdf-rag-115,"What does legal protection sti say concerning ""This expanded insurance cover expires if Helvetia is not informed""?",legal-protection-sti,retrieval_only,retrieval_only,200,62525.786,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.125,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-116,"According to legal protection sti, what does it state about ""The explanation of terms must be used additionally to determine""?",legal-protection-sti,retrieval_only,retrieval_only,200,19602.196,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08333333333333333,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-117,"What coverage or rule is described for ""Legal protection insurance 4 Basic insurance 4 Supplementary traffic insurance"" in legal protection sti?",legal-protection-sti,retrieval_only,retrieval_only,200,37059.639,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.029411764705882353,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-118,"How does legal protection sti address ""10% the sum insured specified in the policy B6 If""?",legal-protection-sti,retrieval_only,retrieval_only,200,13052.012,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.047619047619047616,0,,,,0.0,0,1,,True,True,
pdf-rag-119,"What does legal protection sti say concerning ""In accordance with the policy In accordance with the policy""?",legal-protection-sti,retrieval_only,retrieval_only,200,42592.841,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08695652173913043,0,,0.2235,False,0.0,0,1,,True,True,
pdf-rag-120,"According to legal protection sti, what does it state about ""Legal protection is provided only where the trigger event occurs""?",legal-protection-sti,retrieval_only,retrieval_only,200,72284.49,"Legal protection is provided only where the trigger event occurs after the commencement of the insurance contract or after the expiry of the waiting period. [legal-protection-sti.pdf, page 7]",True,False,8,True,True,1.0,1,1.0,0.988,True,1.0,2,2,,True,True,
pdf-rag-121,"What coverage or rule is described for ""CHF 1’000 C4 The insured person can immediately consult a"" in legal protection sti?",legal-protection-sti,retrieval_only,retrieval_only,200,20718.024,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.06666666666666667,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-122,"How does legal protection sti address ""Where a single incident gives rise to multiple legal disputes""?",legal-protection-sti,retrieval_only,retrieval_only,200,11722.349,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.05263157894736842,0,,,,0.0,0,1,,True,True,
pdf-rag-123,"What does legal protection sti say concerning ""Construction projects requiring approval All work carried out under legislation""?",legal-protection-sti,retrieval_only,retrieval_only,200,41411.063,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.038461538461538464,0,,0.225,False,0.0,0,1,,True,True,
pdf-rag-124,"According to motor vehicle insurance product sheet, what does it state about ""Replacement in the event of a total loss or theft""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,28632.106,"The motor vehicle insurance product sheet states that there is a ""Replacement in the event of a total loss or theft"" under the scope of insurance for comprehensive car insurance. This applies to both partially comprehensive and fully comprehensive coverage. 

Source:
[motor-vehicle-insurance-product-sheet.pdf, page 3]",True,False,8,True,True,0.8125,1,1.0,0.904442,True,1.0,3,3,,True,True,
pdf-rag-125,"What coverage or rule is described for ""Lump-sum death benefit Whether out shopping or on a family"" in motor vehicle insurance product sheet?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,27373.205,"The ""Lump-sum death benefit"" is part of the accident insurance coverage, which provides benefits for damage or injury that you and passengers suffer in the event of an accident. This benefit is included among the insured benefits, which also cover treatment costs, daily allowance/hospital benefit, and disability capital. 

Source:
- [motor-vehicle-insurance-product-sheet.pdf, page 4]",True,False,8,True,True,0.3333333333333333,1,1.0,0.812,True,1.0,3,3,,True,True,
pdf-rag-126,"How does motor vehicle insurance product sheet address ""With the compensation type Protection of purchase price your vehicle""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,11730.7,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.08695652173913043,0,,,,0.0,0,1,,True,True,
pdf-rag-127,"What does motor vehicle insurance product sheet say concerning ""Protection forest Commitment Helvetia has been a leading Swiss insurance""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,31380.999,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.0,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-128,"According to motor vehicle insurance product sheet, what does it state about ""Injury or death of persons and animals Helvetia customer portal""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,63295.687,"Helvetia’s liability insurance covers ""injury or death of persons and animals."" This coverage is included in the insured benefits for the owner and driver of the insured vehicle. 

Source:
- [motor-vehicle-insurance-product-sheet.pdf, page 2]",True,False,8,True,True,0.6,1,1.0,1.0,True,1.0,2,2,,True,True,
pdf-rag-129,"What coverage or rule is described for ""With bonus protection insurance, the first claim per year will"" in motor vehicle insurance product sheet?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,33786.058,"With bonus protection insurance, the first claim per year will have no negative effect on your bonus level. 

[motor-vehicle-insurance-product-sheet.pdf, page 5]",True,False,8,True,True,1.0,1,1.0,1.0,True,1.0,2,2,,True,True,
pdf-rag-130,"How does motor vehicle insurance product sheet address ""Cover in the event of damage, loss or destruction Professional""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,1291.694,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.23076923076923078,0,,,,0.0,0,1,,True,True,
pdf-rag-131,"What does motor vehicle insurance product sheet say concerning ""Automatic transfer of future improvements in benefits to your existing""?",motor-vehicle-insurance-product-sheet,retrieval_only,,504,70673.452,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-132,"According to motor vehicle insurance product sheet, what does it state about ""Total loss of your vehicle due to a collision RepairPLUS""?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,38134.819,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.05263157894736842,0,,0.0,False,0.0,0,1,,True,True,
pdf-rag-133,"What coverage or rule is described for ""Protection in the event of disputes arising from all contracts"" in motor vehicle insurance product sheet?",motor-vehicle-insurance-product-sheet,retrieval_only,retrieval_only,200,41167.113,"The coverage described for ""Protection in the event of disputes arising from all contracts"" is included under the legal expenses coverage in the supplementary policies. This protection applies to disputes related to all contracts concerning your vehicle, such as the purchase contract. 

Source: [motor-vehicle-insurance-product-sheet.pdf, page 6]",True,False,8,True,True,0.85,1,1.0,0.839167,True,1.0,3,3,,True,True,
pdf-rag-134,"How does motor vehicle insurance sti address ""A2 Coverages and benefits A2.1 Breakdown assistance If the insured""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,17391.15,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.07142857142857142,0,,,,0.0,0,1,,True,True,
pdf-rag-135,"What does motor vehicle insurance sti say concerning ""K6 Precautionary cover for accidental damage If you have not""?",motor-vehicle-insurance-sti,retrieval_only,,504,51902.27,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-136,"According to motor vehicle insurance sti, what does it state about ""G11 Legal venue, legal foundations, addresses The insurance covers soiling""?",motor-vehicle-insurance-sti,retrieval_only,,504,51591.715,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-137,"What coverage or rule is described for ""We do grant insurance cover to insured persons who can"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,,504,52730.389,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-138,"How does motor vehicle insurance sti address ""U2.6 Relationship to third-party liability insurance Our benefits (with the""?",motor-vehicle-insurance-sti,retrieval_only,,504,31964.281,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-139,"What does motor vehicle insurance sti say concerning ""S2.2 Premium exemption f the owner, the most frequent driver""?",motor-vehicle-insurance-sti,retrieval_only,,504,68176.239,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-140,"According to motor vehicle insurance sti, what does it state about ""U2.3 General If an insured person becomes the victim of""?",motor-vehicle-insurance-sti,retrieval_only,,504,31121.342,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-141,"What coverage or rule is described for ""At the time of transition from the shared licence plate"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,53820.775,"At the time of transition from the shared licence plate to the individual licence plate, insurance cover will apply to the vehicle no longer being used for the same period of time, as long as it does not change keeper or owner. 

Source: [motor-vehicle-insurance-sti.pdf, page 7]",True,False,8,True,True,0.9393939393939394,1,1.0,0.99,True,1.0,2,2,,True,True,
pdf-rag-142,"How does motor vehicle insurance sti address "" All types of bicycles, means of payment, cash and""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,52802.218,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.02702702702702703,0,,,,0.0,0,1,,True,True,
pdf-rag-143,"What does motor vehicle insurance sti say concerning ""However, within Switzerland and the Principality of Liechtenstein liability insurance""?",motor-vehicle-insurance-sti,retrieval_only,,504,46951.167,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-144,"According to motor vehicle insurance sti, what does it state about ""We do not grant any precautionary comprehensive insurance cover if""?",motor-vehicle-insurance-sti,retrieval_only,,504,51072.171,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-145,"What coverage or rule is described for ""● Territorial validity: see Standard Terms of Insurance (STI), Article"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,,504,51473.319,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-146,"How does motor vehicle insurance sti address ""G3 Premium G3.1 Due date In the absence of any""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,7691.894,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.07407407407407407,0,,,,0.0,0,1,,True,True,
pdf-rag-147,"What does motor vehicle insurance sti say concerning ""damage by scorching unless caused by a fire""?",motor-vehicle-insurance-sti,retrieval_only,,504,56254.456,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-148,"According to motor vehicle insurance sti, what does it state about ""U2.11 Case of death If the accident leads to the""?",motor-vehicle-insurance-sti,retrieval_only,,504,31238.723,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-149,"What coverage or rule is described for ""If the policyholder or insured person provides an incomplete or"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,,504,48850.48,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-150,"How does motor vehicle insurance sti address ""Alban-Anlage 26 CH-4002 Basel or Coop Rechtsschutz AG Entfelderstrasse 2""?",motor-vehicle-insurance-sti,retrieval_only,,503,1308.803,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-151,"What does motor vehicle insurance sti say concerning ""If you have submitted a written application (or any other""?",motor-vehicle-insurance-sti,retrieval_only,,504,31157.875,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-152,"According to motor vehicle insurance sti, what does it state about ""Trailers being pulled by these vehicles or vehicles being towed""?",motor-vehicle-insurance-sti,retrieval_only,,504,37071.815,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-153,"What coverage or rule is described for ""U2.11.3 Beneficiaries The lump-sum payable on death will be disbursed"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,,504,50578.249,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-154,"How does motor vehicle insurance sti address ""4 Costs for psychological support The insured person is entitled""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,11868.251,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.041666666666666664,0,,,,0.0,0,1,,True,True,
pdf-rag-155,"What does motor vehicle insurance sti say concerning ""As soon as the policyholder has received notice of acceptance""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,41848.663,"The motor vehicle insurance STI states that as soon as the policyholder has received notice of acceptance, the insurance is deemed concluded. The policyholder will then be provided with their policy as proof of the conclusion of the insurance. Insurance cover starts on the commencement date given in the policy, unless a confirmation of cover in text form was issued for an earlier date. 

Source: [motor-vehicle-insurance-sti.pdf, page 5]",True,False,8,True,True,1.0,1,1.0,0.925446,True,1.0,4,4,,True,True,
pdf-rag-156,"According to motor vehicle insurance sti, what does it state about ""G12.3 Adresses All communications sent to us may be delivered""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,68754.409,"The section G12.3 ""Addresses"" states that:

- All communications sent to the insurance company may be delivered to a branch office or to their registered office in St. Gallen.
- The communications that the insurance company sends to you will be posted with legal validity to your last known address [REDACTED_ADDRESS]

[motor-vehicle-insurance-sti.pdf, page 10]",True,False,8,True,True,0.8421052631578947,1,1.0,0.933333,True,1.0,4,4,,True,True,
pdf-rag-157,"What coverage or rule is described for ""A contractual excess from the basic Glass cover also applies"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,70758.56,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.07692307692307693,0,,0.61951,False,0.0,0,1,,True,True,
pdf-rag-158,"How does motor vehicle insurance sti address ""We indemnify the part of the insured claim that is""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,1347.534,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.06666666666666667,0,,,,0.0,0,1,,True,True,
pdf-rag-159,"What does motor vehicle insurance sti say concerning ""U2.2 The term “accidentˮ An accident shall be the sudden""?",motor-vehicle-insurance-sti,retrieval_only,,504,70285.955,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-160,"According to motor vehicle insurance sti, what does it state about ""A2.2 Replacement vehicle and travel expenses We will reimburse replacement""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,63932.046,"The document states that:

- It will reimburse replacement vehicle and travel expenses up to a maximum of CHF 1500. 

This applies in connection with insured events covered by third-party liability, accidental damage, and accident insurance in Switzerland or the Principality of Liechtenstein. 

Source: [motor-vehicle-insurance-sti.pdf, page 22]",True,False,8,True,True,0.8235294117647058,1,1.0,0.891204,True,1.0,4,4,,True,True,
pdf-rag-161,"What coverage or rule is described for ""A2.7.6 Giving notification of a legal expenses claim A legal"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,,504,49605.123,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-162,"How does motor vehicle insurance sti address ""Private rental Journeys for which the owner makes the insured""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,25287.871,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.058823529411764705,0,,,,0.0,0,1,,True,True,
pdf-rag-163,"What does motor vehicle insurance sti say concerning ""K2.6.5 Value added tax Value added tax will not be""?",motor-vehicle-insurance-sti,retrieval_only,,504,38981.979,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-164,"According to motor vehicle insurance sti, what does it state about ""5 Right of revocation The policyholder may revoke, in writing""?",motor-vehicle-insurance-sti,retrieval_only,,504,63604.698,,False,False,0,False,False,0.0,0,,,,,0,0,,False,False,
pdf-rag-165,"What coverage or rule is described for ""The contract will end 14 days after we have received"" in motor vehicle insurance sti?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,75527.464,"The coverage or rule described states that either party may terminate the contract after an insured event for which compensation is paid. Specifically:

- You may terminate the contract at the latest after you have learned that we have made payment. The contract will end 14 days after we have received your notice of termination.
- We may terminate the contract at the time when we pay compensation at the latest. The contract will end 14 days after you have received our notice of termination.

This is outlined in the claims section of the document. 

Source: [motor-vehicle-insurance-sti.pdf, page 6]",True,False,8,True,True,0.9565217391304348,1,1.0,0.830097,True,1.0,7,7,,True,True,
pdf-rag-166,"How does motor vehicle insurance sti address ""The relevant claims history is the claims history in the""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,6856.33,I cannot include or expose personal or sensitive information in the response.,True,False,0,False,False,0.14285714285714285,0,,,,0.0,0,1,,True,True,
pdf-rag-167,"What does motor vehicle insurance sti say concerning ""In the event of a total loss, any pre-existing claims""?",motor-vehicle-insurance-sti,retrieval_only,retrieval_only,200,55707.447,"In the event of a total loss, any pre-existing claims that have been paid out will be deducted from the current compensation amount on an amortised basis. 

Source: [motor-vehicle-insurance-sti.pdf, page 15]",True,False,8,True,True,0.9629629629629629,1,1.0,1.0,True,1.0,2,2,,True,True,
